Date,advertiser_id,advertiser_name,advertiser_type,placement_group,placement,view_id,campaign_name,campaign_id,offer_type,Ads_Impressions,Ads_Clicks,Ads_Revenue
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PA Gold__19th-30th June_6923,66605,1P,228,99,7.296
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PA Gold__19th-30th June_6924,66606,1P,55,25,1.76
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PA Gold__19th-30th June_6925,66607,1P,403,149,12.896
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PA Shampoo_11thJune_30Jun_6845,66442,1P,708,312,22.656
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PAAHO_16th-30th June,66527,1P,62,20,1.984
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PAJAS__19th-30th June_6918,66596,1P,514,234,16.448
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico PAJAS__19th-30th June_6919,66597,1P,105,37,3.36
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico Saffola Cold Pressed Oil_25th - 30th June_6934,66688,1P,3559,586,113.888
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Marico_NHO_05thJune_30Jun_6848,66307,1P,101,40,3.232
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,NHO_1st - 29th July_6978,66805,1P,190839,1097,6106.848
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Parachute Coconut Oil_PCNO__17th-30th June,66549,1P,107,37,3.424
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Saffola Masala Oats__18th-30th June_Female,66555,1P,948,314,30.336
01-07-2026,3344,Marico,EXTERNAL,HomePage,HomePage ATF,324724,Saffola Masala Oats__18th-30th June_Male,66554,1P,262,87,8.384
01-07-2026,3344,Marico,EXTERNAL,Post Transaction,P2M BTF,318401,NHO_1st - 29th July_6978,66805,1P,15,0,0.48
01-07-2026,3380,ICICI Pru,EXTERNAL,,,346688,ICICI Pru | ATF | PTS | ML | June26 | Flexi Cap Fund,66788,1P,114,2,12.54
01-07-2026,3380,ICICI Pru,EXTERNAL,HomePage,HomePage ATF,324724,ICICI Pru | ATF | PTS | ML | June26 | Flexi Cap Fund,66788,1P,8796,571,967.56
01-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Gujarat CB,66726,1P,14619,5,14.619
01-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Hindi CB,66722,1P,204547,118,204.547
01-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Kannada CB,66725,1P,8383,5,8.383
01-07-2026,3530,ICICI Lombard,EXTERNAL,Post Transaction,Companion Bannner,329544,ICICI Lombard | Banner | June-July | Tamil CB,66728,1P,13028,9,13.028
01-07-2026,3792,Motilal Oswal,EXTERNAL,,,346688,Motilal Oswal | CPM | June26 | PML,66574,1P,1,0,0
01-07-2026,3792,Motilal Oswal,EXTERNAL,HomePage,HomePage ATF,324724,Motilal Oswal | CPM | June26 | PML,66574,1P,110,103,3880
01-07-2026,3905,Star Health,EXTERNAL,HomePage,HomePage ATF,324724,Star Health | Performance | Tier | June26,66660,1P,1611,76,76
01-07-2026,4054,Axis Bank Limited,EXTERNAL,,,346781,Axis Bank | CPM | Tier 2 | June26,66737,1P,0,2,50
01-07-2026,4054,Axis Bank Limited,EXTERNAL,,,351812,Axis Bank | CPM | Tier 2 | June26,66737,1P,20,85,2029
01-07-2026,4054,Axis Bank Limited,EXTERNAL,HomePage,HomePage ATF,324724,Axis Bank | CPM | Tier 2 | June26,66737,1P,2116,129,4010
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,346781,Airtel_STW_PTS_Banner_June_points_cp,66346,1P,1,1,0.005
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Airtel_STW_PTS_Banner_June_points_cp,66346,1P,36,37,0.18
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Renee_PTS_Banner_june_points_cp,66659,1P,7,3,0.035
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Swiggy_PTS_LW_June_points_cp,66361,1P,26,11,0.13
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Swiggy_PTS_Retargeting_June,66645,1P,44,99,0.22
01-07-2026,4072,Paytm Deals-Points,INTERNAL,,,351812,Vaku_PTS_Banner_June_points_cp,66366,1P,2,1,0.01
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,,,346688,Jharkhand_BOB_Main,66535,1P,63,21,0.504
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,,,346703,Jharkhand_1stJuly_2ndjuly,66894,1P,1690,4,42.25
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,HomePage,HomePage ATF,324724,Jharkhand_BOB_Main,66535,1P,5986,798,48.075
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,HomePage,HomePage ATF,324724,Jharkhand_July26_BOB,66895,1P,5022647,12011,125566.265
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,HomePage,HomePage ATF,324725,Jharkhand_July26_BOB,66895,1P,2,0,0.05
01-07-2026,4115,DIPR Jharkhand,EXTERNAL,Post Transaction,UMP Money Transfer,323640,Jharkhand_1stJuly_2ndjuly,66894,1P,8,0,0.2
01-07-2026,4136,Parachute Baby Oil,EXTERNAL,HomePage,HomePage ATF,324724,PBO_Amla _05thJune_30Jun_6847,66306,1P,44,14,1.408
01-07-2026,4198,Black and White,EXTERNAL,HomePage,HomePage ATF,324724,Black_And_White_28May_30June_6745,66054,1P,3,5,0.06
01-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_PTS,66465,1P,19572,458,998.172
01-07-2026,4228,Google,EXTERNAL,,,346781,Google_1P_June/July_Tier2,66663,1P,13757,411,701.607
01-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_PTS,66465,1P,1476149,31777,75283.55554
01-07-2026,4228,Google,EXTERNAL,,,351812,Google_1P_June/July_Tier2,66663,1P,578395,15386,29498.145
01-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_ATF,66464,1P,1489913,4066,75985.563
01-07-2026,4228,Google,EXTERNAL,HomePage,HomePage ATF,324724,Google_1P_June/July_Tier2,66663,1P,688038,2847,35089.938
01-07-2026,4240,Snitch,EXTERNAL,,,346781,Snitch_bday_june_july,66746,1P,14118,325,1129.44
01-07-2026,4240,Snitch,EXTERNAL,,,351812,Snitch_bday_june_july,66746,1P,750860,12366,60068.78
01-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | BFSI ML | June,66599,1P,108158,277,277
01-07-2026,4241,Delta Exchange,EXTERNAL,,,346688,Deltha Exchange | Gaming | June,66600,1P,105941,346,346
01-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | BFSI ML | June,66599,1P,40,0,0
01-07-2026,4241,Delta Exchange,EXTERNAL,Post Transaction,P2M BTF,318401,Deltha Exchange | Gaming | June,66600,1P,32,0,0
01-07-2026,4286,Center Fruit,EXTERNAL,,,346781,Perfetti_Banner_23th June - 7th July_6785,66634,1P,4169,101,500.28
01-07-2026,4286,Center Fruit,EXTERNAL,HomePage,HomePage ATF,324724,Perfetti_Banner_23th June - 7th July_6785,66634,1P,207731,910,24927.72
01-07-2026,4286,Center Fruit,EXTERNAL,Post Transaction,P2M BTF,318401,Perfetti_Banner_23th June - 7th July_6785,66634,1P,54,0,6.48
01-07-2026,4353,Grab,EXTERNAL,,,351812,Grab_PTS Takeover_17thApril_30thJune_NEW,66623,1P,2,14,0.05
01-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_17thApril_30thJune,65130,1P,16,30,0.425
01-07-2026,4353,Grab,EXTERNAL,HomePage,HomePage ATF,324724,Grab_Banner_17thApril_30thJune_Malaysia,65135,1P,6,8,0.15
01-07-2026,4353,Grab,EXTERNAL,Travel,Domestic Flights Home,263318,Grab_Travel_17thApril_30thJune,65133,1P,0,1,0
01-07-2026,4374,JIRAAF,EXTERNAL,HomePage,HomePage ATF,324724,JIRAAF | Grip ML | May26 | ATF,65506,1P,0,1,2
01-07-2026,4374,JIRAAF,EXTERNAL,HomePage,HomePage ATF,324724,JIRAAF | ML | May26 | ATF 52936,65498,1P,1,3,3
01-07-2026,4374,JIRAAF,EXTERNAL,HomePage,HomePage ATF,324724,JIRAAF | Max ML | May26 | ATF,65504,1P,1,1,2
01-07-2026,4425,Precize,EXTERNAL,HomePage,HomePage ATF,324724,Precize | June | CC | CPC,66316,1P,13,7,7
01-07-2026,4425,Precize,EXTERNAL,HomePage,HomePage ATF,324724,Precize | June | Clicker | CPC,66315,1P,20,14,14
01-07-2026,4425,Precize,EXTERNAL,HomePage,HomePage ATF,324724,Precize | June | ML | CPC,66314,1P,49,4,4
01-07-2026,4425,Precize,EXTERNAL,HomePage,HomePage ATF,324724,Precize | June | Travel | CPC,66317,1P,19,11,11
01-07-2026,4445,Delhi DIPR,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_1stJune to 18th Aug,66197,1P,1,1,0.025
01-07-2026,4479,ACC,EXTERNAL,HomePage,HomePage ATF,324724,ACC_05thJune_04thJuly_Banner_Camp,66326,1P,25978,99,649.455
01-07-2026,4479,ACC,EXTERNAL,HomePage,HomePage ATF,324724,Ambuja_05thJune_04thJuly_Banner_Camp,66327,1P,26466,89,661.655
01-07-2026,4479,ACC,EXTERNAL,Post Transaction,P2M BTF,318401,ACC_05thJune_04thJuly_Banner_Camp,66326,1P,3,0,0.075
01-07-2026,4479,ACC,EXTERNAL,Post Transaction,P2M BTF,318401,Ambuja_05thJune_04thJuly_Banner_Camp,66327,1P,19,0,0.475
01-07-2026,4484,Vaku Luxos,EXTERNAL,HomePage,HomePage ATF,324724,Vaku Luxos | CPC | June26 | Power Bank | ML,66237,1P,1,0,0
01-07-2026,4484,Vaku Luxos,EXTERNAL,HomePage,HomePage ATF,324724,Vaku Luxos | CPC | June26 | Watch | ML,66238,1P,1,5,5
01-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test MP_Raj_Guj_Maha PTS Dynamic Banner1,66337,1P,0,3,0
01-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test South_31May PTS Dynamic Banner1,66265,1P,0,2,0
01-07-2026,4494,Magnite Fallback,INTERNAL,,,346703,Fallback: Magnite_OA Test WB_Bh_Odh_Jhk_Chtt_31May PTS Dynamic Banner,66264,1P,0,3,0
01-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_Bang_March,64361,1P,0,1,0
01-07-2026,4494,Magnite Fallback,INTERNAL,,,346781,Zomato_1P_jaipur_March,64365,1P,0,1,0
01-07-2026,4494,Magnite Fallback,INTERNAL,HomePage,HomePage ATF,324724,Magnite Precize | Test | June,66308,1P,2,1,0.1
01-07-2026,4516,99 Store,EXTERNAL,,,346781,99Store_PTStoLW_June,66762,1P,2,206,217
01-07-2026,4516,99 Store,EXTERNAL,,,346781,99Store_PTStoLW_June_CPM,66786,1P,1,231,0.005
01-07-2026,4516,99 Store,EXTERNAL,,,351812,99Store_PTStoLW_June,66762,1P,18,12050,13759
01-07-2026,4516,99 Store,EXTERNAL,,,351812,99Store_PTStoLW_June_CPM,66786,1P,140,15559,0.7
01-07-2026,4531,Tata Dekalb,EXTERNAL,HomePage,HomePage ATF,324724,BCS Pupon_GUJ_Display_21May_30June,65926,1P,6,4,0.81
01-07-2026,4531,Tata Dekalb,EXTERNAL,HomePage,HomePage ATF,324724,BCS Pupon_MAH_Display_21May_30June,65923,1P,1,3,0.135
01-07-2026,4531,Tata Dekalb,EXTERNAL,HomePage,HomePage ATF,324724,BCS Pupon_MP_Display_21May_30June,65921,1P,1,3,0.135
01-07-2026,4532,GoDigit Insurance,EXTERNAL,,,346688,GoDigit| CPM | Insurance | June 26,66340,1P,10,6,0.3
01-07-2026,4532,GoDigit Insurance,EXTERNAL,,,346688,GoDigit| CPM | Insurance | June 26 | Without IMP,66575,1P,39,38,0.235
01-07-2026,4532,GoDigit Insurance,EXTERNAL,HomePage,HomePage ATF,324724,GoDigit| CPM | Insurance | June 26,66340,1P,5214,144,153.59
01-07-2026,4532,GoDigit Insurance,EXTERNAL,HomePage,HomePage ATF,324724,GoDigit| CPM | Insurance | June 26 | Without IMP,66575,1P,4813,583,33.6
01-07-2026,4554,Yeoval,EXTERNAL,HomePage,HomePage ATF,324724,Lesenta_12thJune_30Jun_6888,66458,1P,16,2,2.16
01-07-2026,4554,Yeoval,EXTERNAL,HomePage,HomePage ATF,324724,Yeoval_12thJune_30Jun_6888,66459,1P,9,3,1.215
01-07-2026,4569,NearBuy,EXTERNAL,HomePage,HomePage ATF,324724,NearBuy_MAY_JUNE_2026_6495_VA,65674,1P,1,0,0.05
01-07-2026,4571,Standup,EXTERNAL,HomePage,HomePage ATF,324724,Loreal Standup_26th - 30th June_6948,66709,1P,88,7,7.216
01-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,,,346781,PTS Takeover_July26,66892,1P,408,26,208
01-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,,,351812,PTS Takeover_July26,66892,1P,28228,1468,11744
01-07-2026,4576,ULTRAVIOLETTE AUTOMOTIVE,EXTERNAL,HomePage,HomePage ATF,324724,ATF_July26,66893,1P,44245,206,1648
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346703,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10,66646,1P,8432,40,103.4368616
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346703,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20,66647,1P,5530,11,71.49990698
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346703,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30,66794,1P,2537,16,35.38212973
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346703,Magnite OA WL_ Exc NCR_pts,66648,1P,29635,110,417.9532067
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10,66646,1P,433,14,7.613762363
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,391,12,8.125202448
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20,66647,1P,91,11,1.814006752
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,61,5,3.130327505
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30,66794,1P,178,3,3.03921339
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,157,2,3.305736728
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA WL_ Exc NCR_pts,66648,1P,991,47,24.94089234
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,677,16,21.02933172
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10,66646,1P,3552,98,106.1589395
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,2662,52,72.67590402
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20,66647,1P,4907,116,162.0075487
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,3594,85,107.5922709
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30,66794,1P,2784,62,107.3472787
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,1802,57,59.4195174
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA WL_ Exc NCR_pts,66648,1P,21110,612,1074.347861
01-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,7786,212,510.285374
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,14142,304,848.52
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,1863,38,111.78
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,9401,211,564.06
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,4836,89,290.16
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,224,4,13.44
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,16743,274,1004.58
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,5249,95,314.94
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,1091,32,65.46
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,9403,191,564.18
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,8305,182,498.3
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Lucknow,66006,1P,1892,37,113.52
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,10118,192,607.08
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,9229,256,553.74
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,4226,56,253.56
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,10767,161,646.02
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,23515,402,1410.9
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,37138,831,2228.28
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,16408,298,984.48
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Assam,66022,1P,804,14,20.1
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Delhi +NCR,66023,1P,660,22,39.6
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,4652,83,279.12
01-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_Display24May30June Mah - Mum,65979,1P,886,28,53.16
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,3,5,0.18
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,2,3,0.12
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,5709,8,342.54
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,1,1,0.06
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,1,0,0.06
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,3,2,0.18
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,2,0,0.12
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,1,0,0.06
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,2,1,0.12
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,4,2,0.24
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,1,1,0.06
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,1,0,0.06
01-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_Display24May30June Mah - Mum,65979,1P,22502,63,1350.12
01-07-2026,4581,Delhi Jal Board,EXTERNAL,,,351812,Delhi_2ndJune_27thAug_PTS Takeover,66224,1P,0,11,0
01-07-2026,4581,Delhi Jal Board,EXTERNAL,HomePage,HomePage ATF,324724,Delhi_27thMay_27thAug,66050,1P,2,0,0.05
01-07-2026,4585,JSW Paints,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints BN Soundbox 09June25Jul,66373,1P,11778,51,412.23
01-07-2026,4586,Corteva,EXTERNAL,HomePage,HomePage ATF,324724,Corteva Strongram_Banner SB_12Jun30Jul,66456,1P,35648,178,891.8
01-07-2026,4586,Corteva,EXTERNAL,Post Transaction,P2M BTF,318401,Corteva Strongram_Banner SB_12Jun30Jul,66456,1P,13,0,0.325
01-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 00_10,66657,1P,13670,252,286.2931588
01-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 11_20,66658,1P,23101,463,497.3218999
01-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 21_30,66748,1P,14208,270,312.618854
01-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA WL Exct NCR_PTS_Takeover1 Slot 2,66650,1P,107128,2150,2731.680273
01-07-2026,4604,Sandisk,EXTERNAL,,,346781,Sandisk | PTS Takeover | ML | June,66747,1P,0,15,0
01-07-2026,4604,Sandisk,EXTERNAL,,,351812,Sandisk | PTS Takeover | ML | June,66747,1P,5,272,0.56
01-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_1 State,66842,1P,827,15,90.97
01-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_2 State,66843,1P,839,18,92.29
01-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_3 State,66844,1P,1175,24,129.25
01-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_4 State,66845,1P,6,3,0.66
01-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_PB,66846,1P,4,3,0.44
01-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_1 State,66842,1P,55021,1258,6052.31
01-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_2 State,66843,1P,46401,959,5104.11
01-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_3 State,66844,1P,49253,909,5417.83
01-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_4 State,66845,1P,3317,145,364.87
01-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_PB,66846,1P,221,338,24.31
01-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_1 State,66830,1P,1179,22,129.69
01-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_2 State,66831,1P,255,3,28.05
01-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_3 State,66832,1P,0,2,0
01-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_PB,66838,1P,3,3,0.33
01-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_1 State,66830,1P,64510,1042,7096.01
01-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_2 State,66831,1P,12727,243,1399.88
01-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_3 State,66832,1P,11,84,1.14
01-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_PB,66838,1P,60,296,6.6
01-07-2026,4607,Namaste India,EXTERNAL,HomePage,HomePage ATF,324724,Dr Reddys - Banner_10th July - 23rd Aug__Bihar,66820,1P,5088,19,152.64
01-07-2026,4607,Namaste India,EXTERNAL,HomePage,HomePage ATF,324724,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,28194,87,845.82
01-07-2026,4607,Namaste India,EXTERNAL,Post Transaction,P2M BTF,318401,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,4,0,0.12
02-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah AI | June CB,66732,1P,44130,34,44.13
08-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah AI | June CB,66732,1P,43868,31,43.868
03-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah Intel | June CB,66735,1P,43692,42,43.692
05-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah AI | June CB,66732,1P,43655,37,43.655
02-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah Battery | June CB,66672,1P,43631,29,43.631
04-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah AI | June CB,66732,1P,43442,41,43.442
06-07-2026,714,Lenovo,EXTERNAL,Post Transaction,Companion Bannner,329544,Lenovo Banner | Bumrah AI | June CB,66732,1P,43295,46,43.295
